Iteration:1	113.866170	1135.974438
Iteration:2	67.101774	82.509766
Iteration:3	168.477128	1051.221281
Iteration:4	132.813615	152.272094
Iteration:5	223.502292	978.305508
Iteration:6	197.276647	211.165172
Iteration:7	278.817802	915.491609
Iteration:8	260.611677	260.791016
Iteration:9	334.318532	861.299742
Iteration:10	322.922264	302.516156
Iteration:11	389.915258	814.467281
Iteration:12	384.297181	337.506258
Iteration:13	445.532292	773.917211
Iteration:14	444.812585	366.755539
Iteration:15	501.105591	738.730699
Iteration:16	504.533969	391.112367
Iteration:17	556.580917	708.123773
Iteration:18	563.517606	411.300094
Iteration:19	611.912503	681.428043
Iteration:20	621.811952	427.935785
Iteration:21	667.061722	658.072789
Iteration:22	679.458819	441.546014
Iteration:23	721.996106	637.571621
Iteration:24	736.494294	452.579668
Iteration:25	776.688369	619.509187
Iteration:26	792.949597	461.419697
Iteration:27	831.115695	603.531564
Iteration:28	848.851817	468.392818
Iteration:29	885.259053	589.336453
Iteration:30	904.224480	473.777678
Iteration:31	939.102615	576.666139
Iteration:32	959.088077	477.811763
Iteration:33	992.633348	565.300743
Iteration:34	1013.460534	480.697882
Iteration:35	1045.840545	555.052641
Iteration:36	1067.357571	482.608800
Iteration:37	1098.715486	545.761761
Iteration:38	1120.792978	483.691906
Iteration:39	1151.251168	537.291573
Iteration:40	1173.778988	484.073041
Iteration:41	1203.442018	529.525442
Iteration:42	1226.326421	483.859380
Iteration:43	1255.283695	522.363929
Iteration:44	1278.444921	483.142355
Iteration:45	1306.772912	515.722173
Iteration:46	1330.143144	482.000042
Iteration:47	1357.907287	509.527777
Iteration:48	1381.428857	480.498811
Iteration:49	1408.685171	503.718881
Iteration:50	1432.309091	478.695388
Iteration:51	1459.105567	498.242820
Iteration:52	1482.790252	476.637942
Iteration:53	1509.168033	493.054548
Iteration:54	1532.878200	474.367865
Iteration:55	1558.872560	488.115615
Iteration:56	1582.578314	471.920120
Iteration:57	1608.219557	483.393207
Iteration:58	1631.895586	469.324603
Iteration:59	1657.209758	478.859314
Iteration:60	1680.834669	466.606975
Iteration:61	1705.844156	474.489952
Iteration:62	1729.399898	463.788814
Iteration:63	1754.124018	470.264730
Iteration:64	1777.595372	460.888650
Iteration:65	1802.050781	466.166213
Iteration:66	1825.424953	457.922280
Iteration:67	1849.626041	462.179361
Iteration:68	1872.892317	454.903057
Iteration:69	1896.851552	458.291484
Iteration:70	1920.000979	451.842440
Iteration:71	1943.729174	454.491653
Iteration:72	1966.754297	448.750078
Iteration:73	1990.260878	450.770458
Iteration:74	2013.155516	445.634338
Iteration:75	2036.448688	447.120028
Iteration:76	2059.207761	442.502078
Iteration:77	2082.294716	443.533551
Iteration:78	2104.914049	439.359286
Iteration:79	2127.801106	440.005057
Iteration:80	2150.277330	436.211069
Iteration:81	2172.970057	436.529616
Iteration:82	2195.300489	433.061697
Iteration:83	2217.803799	433.102726
Iteration:84	2239.986321	429.914832
Iteration:85	2262.304592	429.720864
Iteration:86	2284.337558	426.773481
Iteration:87	2306.474701	426.380804
Iteration:88	2328.356891	423.640270
Iteration:89	2350.316414	423.079791
Iteration:90	2372.046964	420.517330
Iteration:91	2393.832032	419.815452
Iteration:92	2415.410376	417.406556
Iteration:93	2437.023869	416.585746
Iteration:94	2458.449688	414.309509
Iteration:95	2479.894215	413.388861
Iteration:96	2501.167410	411.227496
Iteration:97	2522.445368	410.223246
Iteration:98	2543.566031	408.161614
Iteration:99	2564.679632	407.087640
Iteration:100	2585.647997	405.112637
Iteration:101	2606.599310	403.980903
Iteration:102	2627.415744	402.081377
Iteration:103	2648.206681	400.901947
Iteration:104	2668.871669	399.068450
Iteration:105	2689.504035	397.849960
Iteration:106	2710.018139	396.074314
Iteration:107	2730.493634	394.824127
Iteration:108	2750.857497	393.099377
Iteration:109	2771.177742	391.823728
Iteration:110	2791.392089	390.143952
Iteration:111	2811.558601	388.848137
Iteration:112	2831.624196	387.208325
Iteration:113	2851.638446	385.896864
Iteration:114	2871.556103	384.292694
Iteration:115	2891.419492	382.969338
Iteration:116	2911.190071	381.397145
Iteration:117	2930.903966	380.065135
Iteration:118	2950.528344	378.521796
Iteration:119	2970.094052	377.183973
Iteration:120	2989.573135	375.666681
Iteration:121	3008.991931	374.325330
Iteration:122	3028.326652	372.831835
Iteration:123	3047.599776	371.488991
Iteration:124	3066.791076	370.017267
Iteration:125	3085.919742	368.674645
Iteration:126	3104.968570	367.222887
Iteration:127	3123.953961	365.881984
Iteration:128	3142.861281	364.448744
Iteration:129	3161.704556	363.110757
Iteration:130	3180.471343	361.694710
Iteration:131	3199.173635	360.360679
Iteration:132	3217.800863	358.960781
Iteration:133	3236.363297	357.631544
Iteration:134	3254.851952	356.246856
Iteration:135	3273.275618	354.923096
Iteration:136	3291.626674	353.552841
Iteration:137	3309.912660	352.235200
Iteration:138	3328.127114	350.878596
Iteration:139	3346.276482	349.567583
Iteration:140	3364.355301	348.224062
Iteration:141	3382.369113	346.920132
Iteration:142	3400.313280	345.589114
Iteration:143	3418.192573	344.292583
Iteration:144	3436.003073	342.973677
Iteration:145	3453.748872	341.684789
Iteration:146	3471.426673	340.377591
Iteration:147	3489.039994	339.096557
Iteration:148	3506.586068	337.800710
Iteration:149	3524.067918	336.527776
Iteration:150	3541.483233	335.242981
Iteration:151	3558.834611	333.978276
Iteration:152	3576.120125	332.704158
Iteration:153	3593.342019	331.447893
Iteration:154	3610.498680	330.184197
Iteration:155	3627.592062	328.936429
Iteration:156	3644.620826	327.683002
Iteration:157	3661.586668	326.443768
Iteration:158	3678.488482	325.200429
Iteration:159	3695.327734	323.969716
Iteration:160	3712.103542	322.736275
Iteration:161	3728.817172	321.514247
Iteration:162	3745.467890	320.290414
Iteration:163	3762.056841	319.077127
Iteration:164	3778.583403	317.862783
Iteration:165	3795.048600	316.658130
Iteration:166	3811.451936	315.453263
Iteration:167	3827.794307	314.257239
Iteration:168	3844.075332	313.061729
Iteration:169	3860.295786	311.874218
Iteration:170	3876.455411	310.687979
Iteration:171	3892.554872	309.509072
Iteration:172	3908.593986	308.331869
Iteration:173	3924.573363	307.161554
Iteration:174	3940.492872	305.993348
Iteration:175	3956.353059	304.831583
Iteration:176	3972.153850	303.672265
Iteration:177	3987.895732	302.518955
Iteration:178	4003.578692	301.368476
Iteration:179	4019.203158	300.223643
Iteration:180	4034.769164	299.081830
Iteration:181	4050.277097	297.945468
Iteration:182	4065.727006	296.812202
Iteration:183	4081.119274	295.684262
Iteration:184	4096.453959	294.559499
Iteration:185	4111.731425	293.439911
Iteration:186	4126.951752	292.323640
Iteration:187	4142.115277	291.212348
Iteration:188	4157.222092	290.104434
Iteration:189	4172.272514	289.001351
Iteration:190	4187.266668	287.901809
Iteration:191	4202.204835	286.806885
Iteration:192	4217.087158	285.715510
Iteration:193	4231.913924	284.628827
Iteration:194	4246.685247	283.545570
Iteration:195	4261.401431	282.466981
Iteration:196	4276.062587	281.391796
Iteration:197	4290.669013	280.321268
Iteration:198	4305.220824	279.254103
Iteration:199	4319.718314	278.191557
Iteration:200	4334.161593	277.132312
Iteration:201	4348.550961	276.077674
Iteration:202	4362.886533	275.026476
Iteration:203	4377.168571	273.979510
Iteration:204	4391.397234	272.936294
Iteration:205	4405.572746	271.897070
Iteration:206	4419.695293	270.861669
Iteration:207	4433.765080	269.830182
Iteration:208	4447.782299	268.802505
Iteration:209	4461.747155	267.778736
Iteration:210	4475.659824	266.758643
Iteration:211	4489.520535	265.742606
Iteration:212	4503.329435	264.730028
Iteration:213	4517.086771	263.721585
Iteration:214	4530.792687	262.716630
Iteration:215	4544.447413	261.715682
Iteration:216	4558.051119	260.718260
Iteration:217	4571.604000	259.724646
Iteration:218	4585.106250	258.734792
Iteration:219	4598.558041	257.748463
Iteration:220	4611.959597	256.766083
Iteration:221	4625.311067	255.787148
Iteration:222	4638.612668	254.812011
Iteration:223	4651.864561	253.840409
Iteration:224	4665.066949	252.872541
Iteration:225	4678.220008	251.908243
Iteration:226	4691.323922	250.947458
Iteration:227	4704.378900	249.990495
Iteration:228	4717.385081	249.036808
Iteration:229	4730.342689	248.086971
Iteration:230	4743.251869	247.140409
Iteration:231	4756.112838	246.197650
Iteration:232	4768.925741	245.258209
Iteration:233	4781.690788	244.322402
Iteration:234	4794.408129	243.389973
Iteration:235	4807.077975	242.461199
Iteration:236	4819.700466	241.535689
Iteration:237	4832.275814	240.613813
Iteration:238	4844.804173	239.695270
Iteration:239	4857.285730	238.780253
Iteration:240	4869.720648	237.868540
Iteration:241	4882.109113	236.960325
Iteration:242	4894.451298	236.055486
Iteration:243	4906.747370	235.154016
Iteration:244	4918.997497	234.255834
Iteration:245	4931.201869	233.361192
Iteration:246	4943.360634	232.469727
Iteration:247	4955.473975	231.581639
Iteration:248	4967.542064	230.696908
Iteration:249	4979.565060	229.815434
Iteration:250	4991.543146	228.937326
Iteration:251	5003.476473	228.062391
Iteration:252	5015.365220	227.190798
Iteration:253	5027.209548	226.322453
Iteration:254	5039.009627	225.457344
Iteration:255	5050.765620	224.595432
Iteration:256	5062.477698	223.736833
Iteration:257	5074.146012	222.881344
Iteration:258	5085.770737	222.029101
Iteration:259	5097.352031	221.180068
Iteration:260	5108.890051	220.334091
Iteration:261	5120.384970	219.491428
Iteration:262	5131.836940	218.651813
Iteration:263	5143.246124	217.815365
Iteration:264	5154.612682	216.982001
Iteration:265	5165.936780	216.151846
Iteration:266	5177.218561	215.324649
Iteration:267	5188.458204	214.500710
Iteration:268	5199.655845	213.679734
Iteration:269	5210.811655	212.861877
Iteration:270	5221.925786	212.047046
Iteration:271	5232.998395	211.235268
Iteration:272	5244.029635	210.426511
Iteration:273	5255.019661	209.620791
Iteration:274	5265.968632	208.818127
Iteration:275	5276.876683	208.018322
Iteration:276	5287.744001	207.221731
Iteration:277	5298.570696	206.427820
Iteration:278	5309.356964	205.637166
Iteration:279	5320.102919	204.849274
Iteration:280	5330.808733	204.064411
Iteration:281	5341.474550	203.282476
Iteration:282	5352.100513	202.503392
Iteration:283	5362.686787	201.727342
Iteration:284	5373.233494	200.954020
Iteration:285	5383.740818	200.183830
Iteration:286	5394.208869	199.416245
Iteration:287	5404.637824	198.651741
Iteration:288	5415.027806	197.889956
Iteration:289	5425.378977	197.131124
Iteration:290	5435.691469	196.375047
Iteration:291	5445.965437	195.621839
Iteration:292	5456.201020	194.871415
Iteration:293	5466.398362	194.123801
Iteration:294	5476.557606	193.379014
Iteration:295	5486.678892	192.636956
Iteration:296	5496.762370	191.897719
Iteration:297	5506.808170	191.161215
Iteration:298	5516.816440	190.427478
Iteration:299	5526.787317	189.696447
Iteration:300	5536.720954	188.968231
Iteration:301	5546.617459	188.242558
Iteration:302	5556.477010	187.519836
Iteration:303	5566.299707	186.799603
Iteration:304	5576.085719	186.082231
Iteration:305	5585.835162	185.367374
Iteration:306	5595.548195	184.655416
Iteration:307	5605.224917	183.945799
Iteration:308	5614.865510	183.239164
Iteration:309	5624.470061	182.534871
Iteration:310	5634.038753	181.833503
Iteration:311	5643.571677	181.134520
Iteration:312	5653.068996	180.438274
Iteration:313	5662.530829	179.744571
Iteration:314	5671.957315	179.053498
Iteration:315	5681.348576	178.364926
Iteration:316	5690.704760	177.679067
Iteration:317	5700.025984	176.995655
Iteration:318	5709.312386	176.314855
Iteration:319	5718.564088	175.636542
Iteration:320	5727.781230	174.960864
Iteration:321	5736.963924	174.287545
Iteration:322	5746.112327	173.616931
Iteration:323	5755.226538	172.948650
Iteration:324	5764.306710	172.283016
Iteration:325	5773.352945	171.619760
Iteration:326	5782.365390	170.959016
Iteration:327	5791.344171	170.300810
Iteration:328	5800.289392	169.644914
Iteration:329	5809.201205	168.991616
Iteration:330	5818.079717	168.340661
Iteration:331	5826.925064	167.692218
Iteration:332	5835.737356	167.046072
Iteration:333	5844.516739	166.402546
Iteration:334	5853.263303	165.761197
Iteration:335	5861.977205	165.122421
Iteration:336	5870.658539	164.485912
Iteration:337	5879.307444	163.851822
Iteration:338	5887.924036	163.220116
Iteration:339	5896.508438	162.590796
Iteration:340	5905.060767	161.963753
Iteration:341	5913.581145	161.339115
Iteration:342	5922.069688	160.716774
Iteration:343	5930.526520	160.096748
Iteration:344	5938.951760	159.479131
Iteration:345	5947.345513	158.863684
Iteration:346	5955.707915	158.250637
Iteration:347	5964.039068	157.639790
Iteration:348	5972.339105	157.031365
Iteration:349	5980.608124	156.425081
Iteration:350	5988.846258	155.821171
Iteration:351	5997.053601	155.219370
Iteration:352	6005.230291	154.619950
Iteration:353	6013.376425	154.022688
Iteration:354	6021.492132	153.427737
Iteration:355	6029.577513	152.834943
Iteration:356	6037.632688	152.244357
Iteration:357	6045.657774	151.656072
Iteration:358	6053.652870	151.069891
Iteration:359	6061.618100	150.485954
Iteration:360	6069.553568	149.904136
Iteration:361	6077.459394	149.324559
Iteration:362	6085.335678	148.747094
Iteration:363	6093.182543	148.171864
Iteration:364	6101.000079	147.598633
Iteration:365	6108.788425	147.027757
Iteration:366	6116.547654	146.458757
Iteration:367	6124.277914	145.892161
Iteration:368	6131.979276	145.327431
Iteration:369	6139.651876	144.764970
Iteration:370	6147.295809	144.204580
Iteration:371	6154.911180	143.646224
Iteration:372	6162.498107	143.090055
Iteration:373	6170.056681	142.535866
Iteration:374	6177.587020	141.983796
Iteration:375	6185.089226	141.433814
Iteration:376	6192.563399	140.885793
Iteration:377	6200.009655	140.339940
Iteration:378	6207.428081	139.796000
Iteration:379	6214.818800	139.254209
Iteration:380	6222.181900	138.714349
Iteration:381	6229.517497	138.176556
Iteration:382	6236.825686	137.640793
Iteration:383	6244.106568	137.106987
Iteration:384	6251.360253	136.575207
Iteration:385	6258.586835	136.045384
Iteration:386	6265.786419	135.517568
Iteration:387	6272.959102	134.991655
Iteration:388	6280.104999	134.467878
Iteration:389	6287.224181	133.945817
Iteration:390	6294.316784	133.425961
Iteration:391	6301.382867	132.907749
Iteration:392	6308.422579	132.391849
Iteration:393	6315.435961	131.877487
Iteration:394	6322.423162	131.365355
Iteration:395	6329.384240	130.854883
Iteration:396	6336.319330	130.346580
Iteration:397	6343.228492	129.839929
Iteration:398	6350.111856	129.335361
Iteration:399	6356.969498	128.832571
Iteration:400	6363.801517	128.331672
Iteration:401	6370.608013	127.832689
Iteration:402	6377.389079	127.335541
Iteration:403	6384.144810	126.840224
Iteration:404	6390.875303	126.346798
Iteration:405	6397.580648	125.855193
Iteration:406	6404.260949	125.365468
Iteration:407	6410.916287	124.877545
Iteration:408	6417.546755	124.391368
Iteration:409	6424.152462	123.907164
Iteration:410	6430.733479	123.424631
Iteration:411	6437.289918	122.944012
Iteration:412	6443.821850	122.465026
Iteration:413	6450.329396	121.988053
Iteration:414	6456.812609	121.512622
Iteration:415	6463.271623	121.039237
Iteration:416	6469.706484	120.567325
Iteration:417	6476.117323	120.097445
Iteration:418	6482.504195	119.629106
Iteration:419	6488.867215	119.162642
Iteration:420	6495.206459	118.697882
Iteration:421	6501.522019	118.234853
Iteration:422	6507.813986	117.773589
Iteration:423	6514.082442	117.313998
Iteration:424	6520.327482	116.856175
Iteration:425	6526.549184	116.399991
Iteration:426	6532.747650	115.945603
Iteration:427	6538.922955	115.492865
Iteration:428	6545.075189	115.041824
Iteration:429	6551.204435	114.592448
Iteration:430	6557.310783	114.144774
Iteration:431	6563.394321	113.698791
Iteration:432	6569.455121	113.254375
